Date,year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Clade,Species_name,Collection_no,Plant_no,Height,Canopy_1,Canopy_2,fwt_lam_pet,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,SLA,LMA,Canopy_area,LWratio,FWC,genus
.,2012,Citrusdal: R303 Middleberg Pass ,19.13707,-32.62557,Cape_Nature,160,.,elongatum,1619,1619,12,23,18,0.587,0.627,.,242.165,23.811,2.86,3.72,1.5017,7.788,0.295,.,0.121,0.099,240.5151515,0.004157742,325.1548396,1.298882682,3.851239669,1
.,2012,Citrusdal: R303 Middleberg Pass ,19.13707,-32.62557,Cape_Nature,160,.,elongatum,1620,1620,8,20,16,0.103,0.109,0.074,267.706,4.272,4.54,1.4,1.11466,4.45,0.228,.,0.023,0.016,267,0.003745318,251.3274123,0.308370044,3.47826087,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_Gouritz_River_cliffs,21.65154,-33.9055,Garcia_Pass,PL_1045,B,exstipulatum,70,1,33,49,33,0.044,0.052,0.048,1.53,1.52,1,1.4,0.62,0.7,0.364,0.5,0.01,0.006,253.333,0.003947368,1269.98883,1.4,3.4,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_Gouritz_River_cliffs,21.65154,-33.9055,Garcia_Pass,PL_1045,B,exstipulatum,70,2,54,49,50,0.042,0.046,0.042,1.46,1.43,0.9,1.4,0.23,0.5,0.298,0.5,0.006,0.006,238.333,0.004195804,1924.2255,1.555555556,6,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_Gouritz_River_cliffs,21.65154,-33.9055,Garcia_Pass,PL_1045,B,exstipulatum,70,3,35,42,17,0.022,.,0.026,.,0.93,0.7,1.2,.,.,0.313,0.5,0.004,0.004,232.5,0.004301075,560.7742887,1.714285714,4.5,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_Gouritz_River_cliffs,21.65154,-33.9055,Garcia_Pass,PL_1045,B,exstipulatum,70,4,59,88,70,0.064,0.07,0.066,2.3,2.27,1.4,1.9,0.65,0.8,0.325,0.5,0.014,0.012,189.167,0.005286344,4838.052687,1.357142857,3.571428571,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_Gouritz_River_cliffs,21.65154,-33.9055,Garcia_Pass,PL_1045,B,exstipulatum,70,5,45,44,54,0.034,0.04,0.038,.,1.29,0.8,1.2,.,.,0.336,0.5,0.006,0.004,322.5,0.003100775,1866.106036,1.5,4.666666667,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_Gouritz_River_cliffs,21.65154,-33.9055,Garcia_Pass,PL_1045,B,exstipulatum,70,6,36,39,28,0.046,0.05,0.048,2.47,1.49,1.2,1.2,0.37,0.5,0.354,0.5,0.014,0.01,149,0.006711409,857.6547944,1,2.285714286,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_Gouritz_River_cliffs,21.65154,-33.9055,Garcia_Pass,PL_1045,B,exstipulatum,70,7,48,44,44,0.034,0.04,0.036,0.96,0.92,0.8,1.3,0.44,0.6,0.465,0.5,0.012,0.01,92,0.010869565,1520.530844,1.625,1.833333333,1
8/8/2011,2011,Riversdale:_Little_Karoo_R327_Gouritz_River_cliffs,21.65154,-33.9055,Garcia_Pass,PL_1045,B,exstipulatum,70,8,63,68,53,0.06,0.062,0.058,1.86,1.8,1.1,1.5,0.44,0.7,0.476,0.5,0.016,0.014,128.571,0.007777778,2830.574981,1.363636364,2.75,1
8/19/2011,2011,Citrusdal:_Boschkloof_1,19.06098,-32.56574,Cedarberg,PL_1062,A2b,fasciculaceum,100,1,27,30,25,3.477,3.579,2.988,103.7,100.21,0.8,17.8,2.11,12.9,0.213,2.5,0.674,0.568,176.426,0.005668097,589.0486225,22.25,4.158753709,1
8/19/2011,2011,Citrusdal:_Boschkloof_1,19.06098,-32.56574,Cedarberg,PL_1062,A2b,fasciculaceum,100,2,25,35,30,4.927,5.175,4.571,145.48,142.42,0.8,23,2.21,11.1,0.234,2.5,0.951,0.824,172.84,0.005785704,824.6680716,28.75,4.18086225,1
8/19/2011,2011,Citrusdal:_Boschkloof_1,19.06098,-32.56574,Cedarberg,PL_1062,A2b,fasciculaceum,100,3,35,50,45,2.581,2.742,2.178,68.44,65.41,0.4,18,1.89,13,0.357,2.5,0.56,0.543,120.46,0.008301483,1767.145868,45,3.608928571,1
8/19/2011,2011,Citrusdal:_Boschkloof_1,19.06098,-32.56574,Cedarberg,PL_1062,A2b,fasciculaceum,100,4,50,60,45,17.252,17.971,15.939,613.88,606.06,1,33,3.39,19.9,0.186,2.5,2.896,2.478,244.576,0.004088704,2120.575041,33,4.95718232,1
8/19/2011,2011,Citrusdal:_Boschkloof_1,19.06098,-32.56574,Cedarberg,PL_1062,A2b,fasciculaceum,100,5,50,50,65,21.002,21.004,16.82,512.43,498.73,1.5,37.7,4.44,29.8,0.234,2.5,3.533,2.753,181.159,0.005520021,2552.544031,25.13333333,4.944523068,1
8/19/2011,2011,Citrusdal:_Boschkloof_1,19.06098,-32.56574,Cedarberg,PL_1062,A2b,fasciculaceum,100,6,35,25,20,8.223,8.344,7.196,252.78,245.45,0.6,24.7,2.91,16.2,0.242,2.5,1.445,1.228,199.878,0.005003056,392.6990817,41.16666667,4.690657439,1
8/19/2011,2011,Citrusdal:_Boschkloof_1,19.06098,-32.56574,Cedarberg,PL_1062,A2b,fasciculaceum,100,7,25,40,30,3.407,3.542,2.948,86.06,82.84,0.6,18.1,2.72,12.2,0.36,2.5,0.673,0.562,147.402,0.006784162,942.4777961,30.16666667,4.062407132,1
8/19/2011,2011,Citrusdal:_Boschkloof_1,19.06098,-32.56574,Cedarberg,PL_1062,A2b,fasciculaceum,100,8,40,70,25,13.872,14.168,12.194,432.15,424.19,0.8,35.8,3.6,19.6,0.181,2.5,2.568,2.133,198.87,0.005028407,1374.446786,44.75,4.401869159,1
8/3/2011,2011,Swartberg_NR:_Pass_S_2,22.05855,-33.35773333,Swartberg,PL_1029,A1,fruticosum,47,1,38,80,35,0.116,0.086,0.08,.,1.62,0.1,1.4,0.83,0.6,0.224,0,0.018,0.018,90,0.011111111,2199.114858,14,5.444444444,1
8/3/2011,2011,Swartberg_NR:_Pass_S_2,22.05855,-33.35773333,Swartberg,PL_1029,A1,fruticosum,47,2,34,46,94,0.06,.,0.06,.,1.34,0.1,1.8,.,.,0.21,0,0.016,0.016,83.75,0.011940299,3396.061659,18,2.75,1
8/3/2011,2011,Swartberg_NR:_Pass_S_2,22.05855,-33.35773333,Swartberg,PL_1029,A1,fruticosum,47,3,27,35,13,0.144,0.154,0.126,.,3.95,0.3,2.3,1.04,2.5,0.248,0,0.022,0.018,219.444,0.004556962,357.3561643,7.666666667,5.545454545,1
8/3/2011,2011,Swartberg_NR:_Pass_S_2,22.05855,-33.35773333,Swartberg,PL_1029,A1,fruticosum,47,4,13,46,29,0.112,0.112,0.088,.,1.79,0.3,1.2,1.07,3,0.361,0,0.024,0.02,89.5,0.011173184,1047.72115,4,3.666666667,1
8/3/2011,2011,Swartberg_NR:_Pass_S_2,22.05855,-33.35773333,Swartberg,PL_1029,A1,fruticosum,47,5,11,21,11,0.07,0.066,0.056,.,1.48,0.2,1.5,0.6,1.7,0.265,0,0.012,0.01,148,0.006756757,181.4269757,7.5,4.833333333,1
8/3/2011,2011,Swartberg_NR:_Pass_S_2,22.05855,-33.35773333,Swartberg,PL_1029,A1,fruticosum,47,6,7,18,10,0.088,0.078,0.058,.,1.88,0.3,1.7,0.77,2.2,0.205,0,0.012,0.008,235,0.004255319,141.3716694,5.666666667,6.333333333,1
8/3/2011,2011,Swartberg_NR:_Pass_S_2,22.05855,-33.35773333,Swartberg,PL_1029,A1,fruticosum,47,7,.,.,.,0.028,0.026,0.024,.,0.48,0.1,1,0.48,0.2,0.116,0,0.004,0.004,120,0.008333333,.,10,6,1
8/3/2011,2011,Swartberg_NR:_Pass_S_2,22.05855,-33.35773333,Swartberg,PL_1029,A1,fruticosum,47,8,.,.,.,0.148,0.146,0.122,.,3.61,0.3,1.6,0.59,2.8,0.227,0,0.022,0.02,180.5,0.005540166,.,5.333333333,5.727272727,1
.,2012,Elandsbaai: Vleikraal Contract NR,18.38372,-32.32801,Cape_Nature,302,.,fulgidum,1,1,40,55,53,0.268,.,0.204,.,9.3658,2.34,3.34,1.09,3.34,0.229,3.5,0.038,0.03,312.1923667,0.003203143,2289.435646,1.427350427,6.052631579,1
.,2012,Elandsbaai: Vleikraal Contract NR,18.38372,-32.32801,Cape_Nature,302,.,fulgidum,2,2,35,52,48,0.852,.,0.606,.,24.653,3.42,5.66,1.87,5.66,0.251,3.5,0.12,0.092,267.9670978,0.003731797,1960.353816,1.65497076,6.1,1
.,2012,Elandsbaai: Vleikraal Contract NR,18.38372,-32.32801,Cape_Nature,302,.,fulgidum,3,3,26,25,17,0.49,.,0.402,.,12.7795,2.16,4.49,1.46,4.49,0.327,3.5,0.062,0.056,228.2056607,0.004382018,333.7942194,2.078703704,6.903225806,1
.,2012,Elandsbaai: Vleikraal Contract NR,18.38372,-32.32801,Cape_Nature,302,.,fulgidum,4,4,21,11,9,0.498,.,0.376,.,13.7184,1.86,4.1,1.4,4.1,0.286,3.5,0.072,0.05,274.368,0.00364474,77.75441818,2.204301075,5.916666667,1
.,2012,Elandsbaai: Vleikraal Contract NR,18.38372,-32.32801,Cape_Nature,302,.,fulgidum,5,5,24,16,17,0.396,.,0.264,.,12.9061,2.83,3.62,1.48,3.62,2.13,3.5,0.054,0.038,339.6350789,0.002944344,213.6283004,1.279151943,6.333333333,1
.,2012,Elandsbaai: Vleikraal Contract NR,18.38372,-32.32801,Cape_Nature,302,.,fulgidum,6,6,20,54,37,0.5,.,0.408,.,17.0866,2.78,4.93,1.52,4.93,0.276,3.5,0.074,0.058,294.5967759,0.003394473,1569.22553,1.773381295,5.756756757,1
.,2012,Elandsbaai: Vleikraal Contract NR,18.38372,-32.32801,Cape_Nature,302,.,fulgidum,7,7,95,90,56,0.88,.,0.742,.,20.8741,2.92,5.34,1.75,5.34,0.296,3.5,0.138,0.11,189.7645636,0.005269688,3958.406744,1.828767123,5.376811594,1
.,2012,Elandsbaai: Vleikraal Contract NR,18.38372,-32.32801,Cape_Nature,302,.,fulgidum,8,8,47,56,68,0.752,.,0.624,.,23.9532,3.1,5.58,1.61,5.58,0.261,3.5,0.098,0.086,278.5252791,0.003590334,2990.796206,1.8,6.673469388,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,glutinosum,37,1,60,78,66,0.552,0.586,0.544,.,11.48,0.9,5.9,1.88,1.5,0.3,0.5,0.17,0.158,72.658,0.013763066,4043.229745,6.555555556,2.247058824,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,glutinosum,37,2,68,95,93,0.735,0.842,0.786,.,19.73,1.3,6.5,1.91,1.2,0.271,0.5,0.182,0.174,113.391,0.008819057,6938.992774,5,3.038461538,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,glutinosum,37,3,74,140,123,1.365,1.51,1.42,.,26.17,1.3,8.2,1.93,2,0.335,0.5,0.34,0.324,80.772,0.012380588,13524.55637,6.307692308,3.014705882,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,glutinosum,37,4,46,62,42,0.739,0.864,0.808,.,20.94,1.5,6.3,2.35,1.7,0.203,0.5,0.196,0.184,113.804,0.008787011,2045.176817,4.2,2.770408163,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,glutinosum,37,5,64,76,75,1.056,1.146,1.101,.,18.54,1.1,7.8,2.15,2.9,0.332,0.5,0.256,0.232,79.914,0.012513484,4476.769531,7.090909091,3.125,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,glutinosum,37,6,31,23,18,1.388,1.518,1.418,.,27.89,1,7.2,2.48,2.1,0.256,0.5,0.368,0.346,80.607,0.01240588,325.1548396,7.2,2.77173913,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,glutinosum,37,7,76,118,108,0.448,0.498,0.462,.,9.23,0.6,5.4,1.52,1.6,0.418,0.5,0.132,0.12,76.917,0.013001083,10009.11419,9,2.393939394,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,glutinosum,37,8,64,88,88,0.49,0.526,0.48,.,7.64,0.3,5.2,1.59,1.9,0.319,0.5,0.162,0.148,51.622,0.019371728,6082.123377,17.33333333,2.024691358,1
8/3/2011,2011,Prince_Albert:_Bushman_Valley,22.04914,-33.25596,Swartberg,PL_1027,A2b,gracillimum,43,1,.,.,.,.,.,0.16,.,7.3,0.6,3.7,0.62,0.7,0.175,1,0.024,0.024,304.167,0.003287671,.,6.166666667,.,1
8/3/2011,2011,Prince_Albert:_Bushman_Valley,22.04914,-33.25596,Swartberg,PL_1027,A2b,gracillimum,43,2,.,.,.,0.101,0.134,0.126,.,6.51,0.7,2.9,0.43,1.2,0.176,1,0.016,0.014,465,0.002150538,.,4.142857143,5.3125,1
8/3/2011,2011,Prince_Albert:_Bushman_Valley,22.04914,-33.25596,Swartberg,PL_1027,A2b,gracillimum,43,3,.,.,.,0.274,0.298,0.262,.,16.95,1.3,3.4,0.43,6.6,0.121,1,0.036,0.03,565,0.001769912,.,2.615384615,6.611111111,1
8/3/2011,2011,Prince_Albert:_Bushman_Valley,22.04914,-33.25596,Swartberg,PL_1027,A2b,gracillimum,43,4,.,.,.,0.301,0.332,0.298,.,9.3,0.5,4.3,0.59,6,0.255,1,0.054,0.046,202.174,0.004946237,.,8.6,4.574074074,1
.,2012,14.5m SE Komaggas,17.6073,-29.87653,Northern_Cape,272,.,grandicalcaratum,1,1,58,74,50,0.0058,.,.,.,0.11692,0.32,0.470091,.,.,.,.,0.0012,0.0012,97.43333333,0.010263428,2905.973205,1.477776346,3.833333333,1
.,2012,14.5m SE Komaggas,17.6073,-29.87653,Northern_Cape,272,.,grandicalcaratum,2,2,45,39,28,0.0038,.,.,.,0.0722,0.28,0.410317,.,.,.,.,0.0008,0.0008,90.2225,0.011080332,857.6547944,1.448690654,3.75,1
.,2012,14.5m SE Komaggas,17.6073,-29.87653,Northern_Cape,272,.,grandicalcaratum,3,3,72,80,70,0.0052,.,.,.,0.120727,0.35,0.55,.,.,.,.,0.0012,0.0012,100.6058333,0.009939781,4398.229715,1.538933021,3.333333333,1
.,2012,14.5m SE Komaggas,17.6073,-29.87653,Northern_Cape,272,.,grandicalcaratum,5,5,88,110,85,0.0026,.,.,.,0.035694,0.14,0.321727,.,.,.,.,0.0005,0.0005,71.388,0.014007957,7343.472828,2.258716073,4.2,1
.,2012,14.5m SE Komaggas,17.6073,-29.87653,Northern_Cape,272,.,grandicalcaratum,6,6,58,36,33,0.0064,.,.,.,0.194915,0.41,0.729257,.,.,.,.,0.0008,0.0008,243.64375,0.004104353,933.0530181,1.768646092,7,1
.,2012,14.5m SE Komaggas,17.6073,-29.87653,Northern_Cape,272,.,grandicalcaratum,7,7,93,115,110,0.009,.,.,.,0.313775,0.58,1.015297,.,.,.,.,0.0019,0.0019,165.1447368,0.006055294,9935.286767,1.753423356,3.736842105,1
.,2012,14.5m SE Komaggas,17.6073,-29.87653,Northern_Cape,272,.,grandicalcaratum,8,8,83,145,130,0.0056,.,.,.,0.128411,0.34,0.52713,.,.,.,.,0.001,0.001,128.411,0.007787495,14804.75538,1.550920614,4.6,1
.,2012,Springbok: Naries 2,17.68008,-29.67988,Northern_Cape,129,.,grandicalcaratum,1541,1541,68,123,111,0.0046,0.0046,0.0046,0.081,0.081,0.1,0.6,.,.,0.806,.,0.001238095,0.00124,65.38461538,0.015308642,10723.04112,6,2.711538462,1
.,2012,Springbok: Naries 2,17.68008,-29.67988,Northern_Cape,129,.,grandicalcaratum,1542,1542,47,83,79,0.0053,0.0053,0.0053,0.108,0.108,0.1,0.6,.,.,0.579,.,0.0013,0.0013,83.07692308,0.012037037,5149.855757,6,3.038461538,1
.,2012,Springbok: Naries 2,17.68008,-29.67988,Northern_Cape,129,.,grandicalcaratum,1543,1543,61,74,106,0.0068,0.0068,0.0068,0.119,0.1185,0.1,0.6,.,.,1.342,.,0.0016,0.0016,74.0625,0.01350211,6160.663194,6,3.21875,1
.,2012,Springbok: Naries 2,17.68008,-29.67988,Northern_Cape,129,.,grandicalcaratum,1545,1545,50,83,124,0.0041,0.0041,0.0041,0.073,0.073,0.1,0.4,.,.,0.74,.,0.00075,0.00075,97.33333333,0.010273973,8083.317898,4,4.466666667,1
.,2012,Springbok: Naries 2,17.68008,-29.67988,Northern_Cape,129,.,grandicalcaratum,1547,1547,53,84,74,0.0062,0.0062,0.0062,0.115,0.1145,0.15,0.8,.,.,0.569,.,0.00145,0.00145,78.96551724,0.012663755,4882.034984,5.333333333,3.24137931,1
8/3/2011,2011,Swartberg_NR:_Pass_South_5,22.06524,-33.36228,Swartberg,PL_1031,B,grossularioides,49,1,7,13,16,0.135,0.146,0.104,.,4.61,1.5,2,0.58,4.55,0.19,0,0.036,0.028,164.643,0.006073753,163.362818,1.333333333,2.75,1
8/3/2011,2011,Swartberg_NR:_Pass_South_5,22.06524,-33.36228,Swartberg,PL_1031,B,grossularioides,49,2,4,15,15,0.095,0.104,0.078,.,3.4,2,2,0.73,3.6,0.185,0,0.028,0.022,154.545,0.006470588,176.7145868,1,2.392857143,1
8/3/2011,2011,Swartberg_NR:_Pass_South_5,22.06524,-33.36228,Swartberg,PL_1031,B,grossularioides,49,3,8,9,10,0.133,0.152,0.116,.,5.56,2,2,0.85,4,0.184,0,0.034,0.028,198.571,0.005035971,70.68583471,1,2.911764706,1
8/3/2011,2011,Swartberg_NR:_Pass_South_5,22.06524,-33.36228,Swartberg,PL_1031,B,grossularioides,49,4,9,21,18,0.26,0.282,0.214,.,8.39,2.9,2.2,1.39,6.6,0.243,0,0.06,0.048,174.792,0.005721097,296.8805058,0.75862069,3.333333333,1
8/3/2011,2011,Swartberg_NR:_Pass_South_5,22.06524,-33.36228,Swartberg,PL_1031,B,grossularioides,49,5,7,22,14,0.234,0.25,0.162,.,9.73,3.4,2.4,0.91,8.4,0.168,0,0.054,0.04,243.25,0.004110997,241.9026343,0.705882353,3.333333333,1
8/3/2011,2011,Swartberg_NR:_Pass_South_5,22.06524,-33.36228,Swartberg,PL_1031,B,grossularioides,49,6,8,13,10,0.243,0.264,0.196,.,10.22,2,2.9,0.92,7.8,0.196,0,0.064,0.032,319.375,0.003131115,102.1017612,1.45,2.796875,1
8/3/2011,2011,Swartberg_NR:_Pass_South_5,22.06524,-33.36228,Swartberg,PL_1031,B,grossularioides,49,7,3,14,11,0.129,0.146,0.108,.,4.17,2,1.6,0.67,3.4,0.203,0,0.036,0.026,160.385,0.006235012,120.9513172,0.8,2.583333333,1
8/3/2011,2011,Swartberg_NR:_Pass_South_5,22.06524,-33.36228,Swartberg,PL_1031,B,grossularioides,49,8,3,14,11,0.186,0.224,0.18,.,6.81,2.6,2.1,1.23,2.6,0.269,0,0.044,0.038,179.211,0.005580029,120.9513172,0.807692308,3.227272727,1
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_5,20.54114,-34.37597,De_Hoop,PL_1003,A1,hispidum,10,1,84,127,186,4.026,4.008,2.812,113.92,107.53,6.2,9,3.62,9.6,0.411,4,0.618,0.496,216.794,0.004612666,18552.67542,1.451612903,5.514563107,1
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_5,20.54114,-34.37597,De_Hoop,PL_1003,A1,hispidum,10,2,49,128,28,1.331,1.326,1.022,38.88,36.88,3.4,5.9,2.09,4.6,0.517,4,0.206,0.174,211.954,0.004718004,2814.867018,1.735294118,5.461165049,1
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_5,20.54114,-34.37597,De_Hoop,PL_1003,A1,hispidum,10,3,34,21,26,1.352,1.364,1.09,54.61,52.87,4.5,7.6,2.41,5.9,0.384,4,0.142,0.118,448.051,0.00223189,428.8273972,1.688888889,8.521126761,1
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_5,20.54114,-34.37597,De_Hoop,PL_1003,A1,hispidum,10,4,30,18,18,0.429,0.444,0.344,19.44,18.47,2.4,4.5,1.39,5.1,0.614,4,0.046,0.038,486.053,0.00205739,254.4690049,1.875,8.326086957,1
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_5,20.54114,-34.37597,De_Hoop,PL_1003,A1,hispidum,10,5,.,.,.,2.803,2.804,2.046,93.86,90.2,5,9.2,2.72,9,0.285,4.5,0.402,0.318,283.648,0.003525499,.,1.84,5.972636816,1
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_5,20.54114,-34.37597,De_Hoop,PL_1003,A1,hispidum,10,6,.,.,.,0.917,0.926,0.698,32.76,30.93,2.5,5.6,2.18,5.6,0.366,4,0.124,0.102,303.235,0.003297769,.,2.24,6.39516129,1
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_5,20.54114,-34.37597,De_Hoop,PL_1003,A1,hispidum,10,7,.,.,.,1.148,1.14,0.84,43.63,41.64,3.5,4.5,1.96,6.2,0.474,4,0.122,0.098,424.898,0.002353506,.,1.285714286,8.409836066,1
7/26/2011,2011,De_Hoop_NR:_Potberg_-_Klipspringer_Trail_5,20.54114,-34.37597,De_Hoop,PL_1003,A1,hispidum,10,8,.,.,.,0.331,0.336,0.242,14.37,13.49,1.2,3.3,1.04,5.2,0.334,4,0.032,0.024,562.083,0.001779096,.,2.75,9.34375,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,hispidum,41,1,.,.,.,2.319,3.548,2.738,.,76.32,2.5,8.5,4.61,6,0.328,2,0.974,0.806,94.69,0.010560797,.,3.4,1.380903491,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,hispidum,41,1,.,.,.,3.442,2.408,2.002,.,53.4,1.6,8.3,3.31,4,0.318,2,0.642,0.602,88.704,0.011273408,.,5.1875,4.361370717,1
8/3/2011,2011,Swartberg_NR:_Malvadrai,22.0508,-33.30021667,Swartberg,PL_1026,A1,hispidum,42,1,.,.,.,2.328,2.428,1.816,.,78.25,3,8.9,2.98,6.9,0.189,2,0.478,0.402,194.652,0.00513738,.,2.966666667,3.870292887,1
8/3/2011,2011,Swartberg_NR:_Malvadrai,22.0508,-33.30021667,Swartberg,PL_1026,A1,hispidum,42,1,.,.,.,1.775,1.966,1.558,.,63.81,2.57,8.8,2.93,4.4,0.194,2,0.362,0.326,195.736,0.005108917,.,3.424124514,3.903314917,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,hispidum,41,2,.,.,.,2.435,2.566,1.892,.,66.08,2.9,7.9,3.38,6.8,0.289,2,0.622,0.504,131.111,0.007627119,.,2.724137931,2.914790997,1
8/3/2011,2011,Prince_Albert:_Dorp's_Bridge,22.05301,-33.28296,Swartberg,PL_1025,A1,hispidum,41,2,.,.,.,1.88,1.964,1.606,.,50.29,2.2,7.3,3.17,3.9,0.326,2,0.518,0.438,114.817,0.008709485,.,3.318181818,2.629343629,1
8/3/2011,2011,Swartberg_NR:_Malvadrai,22.0508,-33.30021667,Swartberg,PL_1026,A1,hispidum,42,2,.,.,.,1.283,1.326,0.772,.,38.62,2.3,8.4,2.39,13.4,0.16,1.5,0.244,0.16,241.375,0.004142931,.,3.652173913,4.258196721,1
8/3/2011,2011,Swartberg_NR:_Malvadrai,22.0508,-33.30021667,Swartberg,PL_1026,A1,hispidum,42,2,.,.,.,3.453,3.702,2.442,.,98.42,3.2,12.7,2.96,14.8,0.223,1.5,0.806,0.586,167.952,0.005954074,.,3.96875,3.284119107,1
8/4/2011,2011,Meiringspoort_1,22.5595,-33.388,Swartberg,PL_1032,A1,hispidum,50,1,.,.,.,3.544,3.178,1.867,90.7,85.24,5.4,9.1,3,17.4,0.242,.,0.586,0.382,223.141,0.004481464,.,1.685185185,5.04778157,1
8/4/2011,2011,Meiringspoort_1,22.5595,-33.388,Swartberg,PL_1032,A1,hispidum,50,2,.,.,.,5.401,4.763,3.215,135,130.06,7.6,11.1,3.42,14.2,0.279,.,0.839,0.626,207.764,0.004813163,.,1.460526316,5.437425507,1
8/4/2011,2011,Meiringspoort_1,22.5595,-33.388,Swartberg,PL_1032,A1,hispidum,50,3,.,.,.,3.641,3.373,2.168,88.58,83.45,5.3,8.7,3.36,13.7,0.225,.,0.58,0.42,198.69,0.005032954,.,1.641509434,5.277586207,1
8/4/2011,2011,Meiringspoort_1,22.5595,-33.388,Swartberg,PL_1032,A1,hispidum,50,4,.,.,.,3.215,2.953,1.9,92.53,87.95,5.1,8.5,2.47,14,0.3,.,0.515,0.364,241.621,0.004138715,.,1.666666667,5.242718447,1
8/4/2011,2011,Meiringspoort_1,22.5595,-33.388,Swartberg,PL_1032,A1,hispidum,50,5,.,.,.,3.644,3.401,2.167,89.75,84.76,6,9.6,3.24,13.5,0.235,.,0.579,0.431,196.659,0.005084946,.,1.6,5.293609672,1
8/4/2011,2011,Meiringspoort_1,22.5595,-33.388,Swartberg,PL_1032,A1,hispidum,50,6,.,.,.,3.618,3.229,1.869,105.09,99.88,6.5,9.5,2.78,18.3,0.204,.,0.579,0.382,261.466,0.00382459,.,1.461538462,5.248704663,1
8/4/2011,2011,Meiringspoort_1,22.5595,-33.388,Swartberg,PL_1032,A1,hispidum,50,7,.,.,.,2.903,2.56,1.578,72.99,68.4,4.2,8.7,2.84,13,0.388,.,0.448,0.326,209.816,0.004766082,.,2.071428571,5.479910714,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,incarnatum,82,1,7,8,10,0.112,0.12,0.086,2.41,2.02,0.8,1.6,0.81,4.4,0.435,0.5,0.027,0.022,91.818,0.010891089,62.83185307,2,3.148148148,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,incarnatum,82,2,7,12,10,0.064,0.064,0.048,1.34,1.09,0.6,1.3,0.65,3.4,0.448,0.5,0.016,0.012,90.833,0.011009174,94.24777961,2.166666667,3,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,incarnatum,82,3,7,10,10,0.094,0.094,0.076,1.86,1.6,0.6,1.3,0.71,3.7,0.482,0.5,0.026,0.02,80,0.0125,78.53981634,2.166666667,2.615384615,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,incarnatum,82,4,8,11,11,0.16,0.166,0.13,3.33,2.92,0.8,1.9,0.77,4.6,0.443,0.5,0.046,0.037,78.919,0.012671233,95.03317777,2.375,2.47826087,1
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,incarnatum,82,5,9,12,13,0.116,0.116,0.088,2.66,2.21,0.8,1.7,0.69,4.6,0.432,0.5,0.028,0.022,100.455,0.009954751,122.5221135,2.125,3.142857143,1
