latitude,longitude,Date,Site_name,Site_number,altitude.x,aspect,soil_rockiness,soil_type,soil_collection_bag__,soil_moisture_field,soil_moisture_dry,disturbance,Site_number_1,site,code,Soil,pH_KCl,Resist,H_cmol_kg,Stone_Vol,P_Bray_II_mg_kg,K_mg_kg,Na_Exchangeable_cations_cmol_kg,K_Exchangeable_cations_cmol_kg,Ca_Exchangeable_cations_cmol_kg,Mg_Exchangeable_cations_cmol_kg,Cu_mg_kg,Zn_mg_kg,Mn_mg_kg,B_mg_kg,Fe_mg_kg,C,Clay,Silt,Sand,Classification,Na,K,Ca,Mg,T_Value_cmol_kg,mat,map,ratio.x,pptcon,summer,tmin,tmax,alt,CDD,CFD,CSU,ECAr20mm,FD,GDD,MAP,MATmax,MATmin,rr2,sdii,SU,MMP.01,MMP.02,MMP.03,MMP.04,MMP.05,MMP.06,MMP.07,MMP.08,MMP.09,MMP.10,MMP.11,MMP.12,MMTmax.01,MMTmax.02,MMTmax.03,MMTmax.04,MMTmax.05,MMTmax.06,MMTmax.07,MMTmax.08,MMTmax.09,MMTmax.10,MMTmax.11,MMTmax.12,MMTmin.01,MMTmin.02,MMTmin.03,MMTmin.04,MMTmin.05,MMTmin.06,MMTmin.07,MMTmin.08,MMTmin.09,MMTmin.10,MMTmin.11,MMTmin.12,MTmax.01,MTmax.02,MTmax.03,MTmax.04,MTmax.05,MTmax.06,MTmax.07,MTmax.08,MTmax.09,MTmax.10,MTmax.11,MTmax.12,MTmin.01,MTmin.02,MTmin.03,MTmin.04,MTmin.05,MTmin.06,MTmin.07,MTmin.08,MTmin.09,MTmin.10,MTmin.11,MTmin.12,MAT,ratio.y,altitude.y,gmap,gmednrfl1,gmednrfl10,gmednrfl11,gmednrfl12,gmednrfl2,gmednrfl3,gmednrfl4,gmednrfl5,gmednrfl6,gmednrfl7,gmednrfl8,gmednrfl9,tmean13c,tminave01c,tminave02c,tminave03c,tminave04c,tminave05c,tminave06c,tminave07c,tminave08c,tminave09c,tminave10c,tminave11c,tminave12c,tmaxave01c,tmaxave02c,tmaxave03c,tmaxave04c,tmaxave05c,tmaxave06c,tmaxave07c,tmaxave08c,tmaxave09c,tmaxave10c,tmaxave11c,tmaxave12c,apan_evap_01,apan_evap_02,apan_evap_03,apan_evap_04,apan_evap_05,apan_evap_06,apan_evap_07,apan_evap_08,apan_evap_09,apan_evap_10,apan_evap_11,apan_evap_12,apan_mean_an,hu10_annc,frostdurc,ratio_schulze,smdwin,smdsum,RFL_CONC,PPTCV
-33.88123,19.1644,8/24/2014,Perkedop_3,2068,1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.80000019,883,0.530529172,46,62,-4.199999809,30.20000076,1341,33.8,3.65,0,17.95,21.75,198408.5493,1209.82739,13.62046566,6.859685659,84.85,10.27976458,2.95,34.15374517,29.25259821,28.86497741,95.57103729,158.7525642,178.4083101,205.8232498,163.161488,94.25935593,82.01786733,70.92135539,62.47928131,17.36018629,17.07574442,15.71793885,13.02050702,13.05818648,12.4939873,10.90578286,9.715139204,9.871673399,13.35635699,13.94438489,13.94438489,11.19733486,11.43068552,10.34134838,7.716674831,5.585382554,3.104814821,2.050303542,2.378835473,3.727402786,7.07805215,8.278697835,10.04369598,21.2416471,20.91176171,19.69986635,17.51682215,17.28470556,16.00878064,14.54915717,14.13620881,14.55239451,18.20743341,18.52595101,20.43488619,8.776062918,9.349457073,7.94120572,5.094928687,3.030700384,0.679395396,-0.254663438,0.112657598,1.407425707,4.372329358,6.057386071,7.755295072,10.24038108,0.488745436,1341,883,17,58,29,27,18,24,55,110,111,113,114,61,10.80000019,11,11.5,10.39999962,7.800000191,5.5,3.5,2.5,2.700000048,3.900000095,6.800000191,8.5,10,18.5,18.29999924,16.70000076,14,13.39999962,13.10000038,11.60000038,10.60000038,11,14.10000038,15.60000038,17.39999962,175,121,135,71,60,56,71,70,80,83,120,160,1208.300049,724.2000122,84,0.530529172,86.2,8.8,44.9,26.3
-33.88995,22.40031,9/1/2014,Outeniqua,2074,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.60000038,639,-0.147169811,8,137,-2.200000048,37.59999847,739,25.1,1.05,0.1,7.1,2.3,199282.1571,803.343335,19.25709963,9.292985916,79.45,6.522578549,33.5,73.34848852,65.65554523,84.9297986,63.85147524,50.75485029,36.71323671,39.95085325,67.88276963,51.62952805,78.7835494,100.7341264,83.44204969,21.56149664,22.13444784,21.82691627,20.22555288,18.92248344,17.23169083,16.58483627,16.09858359,16.82568815,18.71349398,19.78060267,19.78060267,13.62458587,13.9585096,12.68712224,10.35839171,7.868959612,5.621680048,4.610013048,4.973455985,6.574634711,8.920834435,10.55527025,12.32015451,24.79559822,25.91429181,26.32377593,24.7870788,23.49321493,21.18045213,20.6171879,20.97033143,21.77519947,24.17025672,24.09329022,24.69132328,11.22628529,11.7853652,10.00467137,7.731552955,5.294734478,3.206182391,2.214648908,2.638641167,4.159116057,6.214349828,8.216590895,10.01926715,14.27516536,-0.220779846,739,639,48,54,50,43,46,63,44,38,30,29,40,45,13.60000038,12.89999962,13.19999981,12.10000038,9.5,6.900000095,4.900000095,4,4.400000095,6,8,9.899999619,11.69999981,21.10000038,21.5,21.20000076,19.39999962,18,16.60000038,16,15.60000038,16.29999924,17.79999924,19.29999924,20.5,222,178,155,115,90,78,85,97,105,165,178,225,1697.099976,1418.800049,25,-0.147169811,63.6,43.9,8,28.7
-33.88995,22.40031,9/1/2014,Outeniqua,2074,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.60000038,639,-0.147169811,8,137,-2.200000048,37.59999847,739,25.1,1.05,0.1,7.1,2.3,199282.1571,803.343335,19.25709963,9.292985916,79.45,6.522578549,33.5,73.34848852,65.65554523,84.9297986,63.85147524,50.75485029,36.71323671,39.95085325,67.88276963,51.62952805,78.7835494,100.7341264,83.44204969,21.56149664,22.13444784,21.82691627,20.22555288,18.92248344,17.23169083,16.58483627,16.09858359,16.82568815,18.71349398,19.78060267,19.78060267,13.62458587,13.9585096,12.68712224,10.35839171,7.868959612,5.621680048,4.610013048,4.973455985,6.574634711,8.920834435,10.55527025,12.32015451,24.79559822,25.91429181,26.32377593,24.7870788,23.49321493,21.18045213,20.6171879,20.97033143,21.77519947,24.17025672,24.09329022,24.69132328,11.22628529,11.7853652,10.00467137,7.731552955,5.294734478,3.206182391,2.214648908,2.638641167,4.159116057,6.214349828,8.216590895,10.01926715,14.27516536,-0.220779846,739,639,48,54,50,43,46,63,44,38,30,29,40,45,13.60000038,12.89999962,13.19999981,12.10000038,9.5,6.900000095,4.900000095,4,4.400000095,6,8,9.899999619,11.69999981,21.10000038,21.5,21.20000076,19.39999962,18,16.60000038,16,15.60000038,16.29999924,17.79999924,19.29999924,20.5,222,178,155,115,90,78,85,97,105,165,178,225,1697.099976,1418.800049,25,-0.147169811,63.6,43.9,8,28.7
-33.89337,19.16558,8/24/2014,Perkedop_2,2067,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.69999981,868,0.474125874,47,69,-2.5,35,717,32.4,2.2,0,16.6,8.65,198893.2015,1138.980374,16.50545955,8.185539556,83.45,9.713936472,18.85,36.47358158,32.40477681,30.29280744,82.12077341,145.0148125,151.1353122,178.325304,155.6769627,93.75661612,86.14530253,74.88010018,67.11590731,20.81084127,20.92372651,19.3296548,16.51098871,15.28396251,14.10391612,12.81358671,11.96830877,12.62152598,16.31191587,17.2902237,17.2902237,12.52890153,12.8275297,11.65364054,9.134220335,6.823535098,4.31391312,3.403609269,3.716549052,5.162320071,8.334612423,9.60136795,11.35846138,24.68447313,24.75476185,23.31659174,20.9983365,19.50739063,17.61991827,16.4698973,16.39101489,17.29214117,21.15136801,21.85920199,23.67087237,10.10828406,10.74626946,9.254072162,6.515733242,4.267445026,1.884563862,1.095992085,1.44065346,2.838174261,5.631556715,7.381458991,9.074143723,12.34542472,0.422394296,717,868,19,62,31,30,20,26,49,104,97,102,112,63,13.69999981,12.80000019,13.39999962,12.10000038,9.699999809,7.199999809,5.199999809,4.300000191,4.599999905,5.900000095,8.5,10.30000019,11.80000019,23.39999962,23.70000076,21.79999924,18.89999962,16.60000038,15.30000019,14.19999981,13.69999981,14.80000019,18.20000076,20.29999924,21.89999962,228,173,172,101,72,58,68,77,97,127,171,212,1559.599976,1477.099976,29,0.474125874,86.2,8.8,44.9,26.3
-33.90199,19.16306,8/24/2014,Perdekop_1,2066,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.69999981,868,0.474125874,47,69,-2.5,35,717,31,0.9,0.7,17.7,1.55,199418.597,1203.621457,20.33282919,9.622889042,85.75,10.06643288,83.45,38.62121148,32.83833628,32.44893208,87.94631748,152.8772112,161.4057733,190.5626804,164.4318768,98.21154184,90.44285898,78.47474756,69.69390025,25.53290758,26.23758136,24.2609147,21.19008573,18.27974627,15.91903104,15.07241684,14.85799848,16.32165628,20.23793464,21.8675909,21.8675909,13.83608561,14.239931,12.83061854,10.56609048,8.2418619,5.731065326,4.989064482,5.370478021,6.820362091,9.716396279,11.06377808,12.71929963,29.40372734,30.06465594,28.25541136,25.67299562,22.50241878,19.43931876,18.74508842,19.28547162,20.98176699,25.06773106,26.4257244,27.90334283,11.41196539,12.15692908,10.42953859,7.94451576,5.681541913,3.293460682,2.670545251,3.080690588,4.48939337,7.014602947,8.842767579,10.43647543,14.97744102,0.428159028,717,868,19,62,31,30,20,26,49,104,97,102,112,63,13.69999981,12.80000019,13.39999962,12.10000038,9.699999809,7.199999809,5.199999809,4.300000191,4.599999905,5.900000095,8.5,10.30000019,11.80000019,23.39999962,23.70000076,21.79999924,18.89999962,16.60000038,15.30000019,14.19999981,13.69999981,14.80000019,18.20000076,20.29999924,21.89999962,228,173,172,101,72,58,68,77,97,127,171,212,1559.599976,1477.099976,29,0.474125874,86.2,8.8,44.9,26.3
-33.90449,19.15806,8/24/2014,Perkedop_4,2069,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.80000019,866,0.564493759,47,60,-2.5,35.20000076,771,34.2,1.15,0.7,17.5,2.15,199344.7952,1187.362823,20.22389259,9.420837307,84.75,10.08822081,81.7,34.18161738,29.30907035,27.62297637,99.67225895,155.8650032,172.3023195,202.7837536,158.3233215,89.05859928,82.61799955,65.96656446,64.24548585,25.48800077,26.04569552,24.26683818,21.08686246,18.00827885,15.84001997,14.96813165,14.73669375,16.10520246,20.15252389,21.74327448,21.74327448,13.68269033,14.07650529,12.72089142,10.37288597,7.919213348,5.466320462,4.653766089,5.079163127,6.613551511,9.586205535,10.89309549,12.63691913,29.35477543,29.86801031,28.24718454,25.56654008,22.22878811,19.35590272,18.63646536,19.15907847,20.76445807,24.98160887,26.29811112,27.92153401,11.26495951,11.99879383,10.33396544,7.767736094,5.376165594,3.051173326,2.35745977,2.810384015,4.299066714,6.895914868,8.683213534,10.3573742,14.82216423,0.485690632,771,866,16,53,24,27,17,20,63,111,112,117,107,54,13.80000019,12.80000019,13.5,12.19999981,9.800000191,7.199999809,5.199999809,4.199999809,4.5,5.900000095,8.600000381,10.39999962,11.89999962,23.5,23.79999924,22,19,16.60000038,15.39999962,14.30000019,13.80000019,14.80000019,18.29999924,20.39999962,22,256,203,191,113,74,59,65,78,103,144,195,241,1726.800049,1502.400024,33,0.564493759,79.1,24.5,48.1,21
-33.93095,21.20104,8-Aug-11,Garcia_Pass_5,PR_2024,NA,E,pebbly,sandstone,2024,41.929,38.7,low ,PR_2024,2024,NA,Sand,4.8,NA,NA,46,3,82,0.15,0.21,2.93,1.64,NA,NA,NA,NA,NA,2.41,5.6,4,90.4,Sa,3.09,4.24,59.43,33.23,4.94,17,545,0.019047619,6,88,-2.200000048,42,523,29.3,1.1,2.2,4.95,2.7,199602.4054,620.6014465,24.58110275,10.15826449,64.75,5.892425323,173.45,45.36344471,46.88051071,61.51524582,51.46992636,55.02009826,35.92169843,44.46055965,53.53180332,35.53260894,57.19609976,69.07529836,59.42066689,30.40160961,30.55535751,28.43482028,25.01414055,22.24413829,18.66594304,18.62572024,19.39653714,21.70064184,24.16166613,26.68379688,26.68379688,14.70151715,15.21992169,13.69013537,11.12857766,8.602448755,5.874955787,5.09767678,5.68031221,7.367489974,9.89649068,11.72092724,13.65773492,34.07798452,34.59918578,32.92485465,29.55204376,26.5693841,22.39144066,22.52882841,23.99707143,26.53219255,29.17346017,31.32016309,32.88557392,12.12992709,12.91273594,10.84782745,8.216073404,5.758156041,3.216420003,2.445745223,3.14113602,4.625919301,6.961269692,9.198712581,11.23324228,17.37053057,-0.103210617,523,545,28,36,38,26,34,44,35,40,31,35,38,35,17,14.10000038,14.60000038,13.19999981,10.39999962,7.900000095,5.400000095,4.800000191,5.400000095,6.900000095,9,11.10000038,13.10000038,30.39999962,30.39999962,28.29999924,24.70000076,21.89999962,18.39999962,18.39999962,19.10000038,21.70000076,23.60000038,26.70000076,28.89999962,283,193,165,132,91,71,75,92,122,183,207,269,1886.5,2576,27,0.019047619,3.4,2.7,3.5,38.3
-33.94953,21.22878,8-Aug-11,Garcia_Pass_6,PR_2025,NA,W,pebbly,sandstone,2025,37.8,33.517,medium,PR_2025,2025,NA,Sand,5.4,NA,NA,62,8,251,0.36,0.64,8.96,2.78,NA,NA,NA,NA,NA,4.45,7.5,5.5,87,LmSa,2.86,5.04,70.29,21.82,12.75,16.5,570,0.002217295,5,96,-2.5,41.90000153,773,28.5,1.2,2,5.05,2.85,199530.7015,637.5956085,24.08033161,9.962467527,66.7,5.947052073,163.05,49.37723398,49.20218754,64.66376534,54.82441072,53.23956385,35.69144864,42.78374424,52.46839247,37.54510198,61.92533884,69.74976606,60.69521928,29.9096159,29.97130913,27.9475708,24.45871162,21.69762357,18.18636407,18.09565682,18.92956363,21.19013649,23.72458967,26.17581283,26.17581283,14.45999231,14.91010947,13.39450656,10.96044821,8.589010821,5.790582577,5.022218214,5.669777195,7.169972446,9.627562947,11.4248831,13.25355731,33.58675957,34.03698683,32.45535469,29.01687601,26.04697498,21.92801947,22.01288642,23.54340749,26.02594815,28.74956454,30.80853144,32.46531937,11.87343181,12.59223546,10.54598744,8.038566058,5.73676251,3.114861536,2.357826349,3.114098869,4.419166933,6.680455085,8.892089163,10.81399867,17.02216174,-0.125063397,773,570,31,41,40,28,37,48,39,41,32,35,40,39,16.5,13.69999981,14.19999981,12.80000019,10.19999981,7.900000095,5.400000095,4.800000191,5.400000095,6.699999809,8.699999809,10.69999981,12.60000038,29.70000076,29.60000038,27.5,23.89999962,21.20000076,17.70000076,17.70000076,18.39999962,20.89999962,22.89999962,25.89999962,28.20000076,262,171,151,124,89,70,76,90,118,170,189,250,1766,2409.100098,30,0.002217295,33.7,11.8,0.5,20.4
-33.95616,21.18967,7-Aug-11,Garcia_Pass_3,PR_2020,NA,S,pebbly,sandstone,2020,32.252,24.719,low,PR_2020,2020,NA,Sand,3.2,NA,NA,26,3,146,0.3,0.37,1.15,0.99,NA,NA,NA,NA,NA,7.92,NA,NA,NA,NA,10.78,13.27,40.87,35.08,2.81,16.29999924,652,0,6,111,-2.799999952,41.20000076,877,25,1.3,2.1,7.6,4.15,199434.5518,817.0342987,24.30496998,9.698384047,77.65,6.951793599,168.15,63.51114731,61.75658531,84.8923008,70.14640188,67.59922276,46.00376358,56.74192286,65.79149599,46.17356567,77.98734131,90.99480104,79.08002205,30.05741339,30.25260512,28.09842417,24.78074106,21.92091592,18.42387305,18.30021339,19.11049313,21.4620391,23.96390767,26.46092563,26.46092563,14.32168655,14.74907165,13.19007211,10.66421684,8.140237914,5.392197397,4.618256132,5.283692347,6.880557802,9.472172154,11.25794172,13.1409875,33.71801591,34.31025023,32.59305408,29.3291413,26.2667683,22.15448597,22.22040886,23.72111877,26.28239224,28.97778834,31.0809839,32.62222989,11.73850703,12.43623578,10.34752716,7.750034877,5.291045679,2.726197352,1.96136275,2.739259045,4.133431905,6.530125059,8.730383791,10.7094395,17.00244271,-0.130465796,877,652,36,45,47,33,42,56,43,47,38,43,45,43,16.29999924,13.39999962,13.80000019,12.39999962,9.699999809,7.300000191,4.800000191,4.199999809,4.900000095,6.199999809,8.300000191,10.30000019,12.30000019,29.79999924,29.79999924,27.60000038,24,21.10000038,17.60000038,17.60000038,18.39999962,21,23,26.10000038,28.39999962,200,107,110,99,82,68,81,85,102,130,135,194,1398.099976,2350,43,0,33.7,11.8,0.5,20.4
-33.9572,21.21965,6-Aug-11,Garcia_Pass_1,PR_2018,NA,SE,pebbly,leached sand,2018,33.534,29.803,low,PR_2018,2018,NA,Sand,4.2,NA,NA,8,2,142,0.28,0.36,1.64,0.97,NA,NA,NA,NA,NA,3.7,2.8,1.4,95.8,Sa,8.62,11.15,50.46,29.77,3.25,16.5,481,0,5,80,-2.5,41.90000153,773,29.75,1.2,2.05,4.5,2.9,199529.653,590.2845627,24.14468641,9.959353447,63.5,5.677861762,164.3,44.98350372,45.64203882,60.72701168,51.9048111,49.17527523,32.6981667,38.69164286,48.13055177,34.54554548,58.26184669,64.06649547,56.62910738,29.99337864,30.06637043,27.9871628,24.50746801,21.88143635,18.19782882,18.18783103,18.99492168,21.23360072,23.71379821,26.27136591,26.27136591,14.46224418,14.90960651,13.39981408,10.8934039,8.595726543,5.744513459,4.988711264,5.654592474,7.18443399,9.639042854,11.42795987,13.33306572,33.66587181,34.14787123,32.4999316,29.07520559,26.24269173,21.94910574,22.11637078,23.61765491,26.06019757,28.74700541,30.89852084,32.4928307,11.86669222,12.58217288,10.54602995,7.967538834,5.738950035,3.060084547,2.317417438,3.090801866,4.425143582,6.685641779,8.885767964,10.88401301,17.05298901,-0.128385414,773,481,26,34,34,23,31,41,32,35,27,30,33,32,16.5,13.69999981,14.10000038,12.80000019,10.10000038,7.800000191,5.199999809,4.599999905,5.300000191,6.599999905,8.600000381,10.69999981,12.60000038,29.79999924,29.70000076,27.70000076,24,21.20000076,17.70000076,17.70000076,18.5,21,23,26.10000038,28.39999962,241,149,136,116,87,69,78,89,113,157,170,232,1640.900024,2420.5,34,0,33.7,11.8,0.5,20.4
-33.95744,21.19069,7-Aug-11,Garcia_Pass_4,PR_2021,NA,N,pebbly,sandstone,2021,35.483,28.388,low,PR_2021,2021,NA,Sand,3.5,NA,NA,35,2,187,0.26,0.48,1.23,1.01,NA,NA,NA,NA,NA,6.87,NA,NA,NA,NA,8.82,16.05,41.35,33.77,2.99,16.29999924,652,0,6,111,-2.799999952,41.20000076,877,25,1.3,2.1,7.6,4.15,199434.5518,817.0342987,24.30496998,9.698384047,77.65,6.951793599,168.15,63.51114731,61.75658531,84.8923008,70.14640188,67.59922276,46.00376358,56.74192286,65.79149599,46.17356567,77.98734131,90.99480104,79.08002205,30.05741339,30.25260512,28.09842417,24.78074106,21.92091592,18.42387305,18.30021339,19.11049313,21.4620391,23.96390767,26.46092563,26.46092563,14.32168655,14.74907165,13.19007211,10.66421684,8.140237914,5.392197397,4.618256132,5.283692347,6.880557802,9.472172154,11.25794172,13.1409875,33.71801591,34.31025023,32.59305408,29.3291413,26.2667683,22.15448597,22.22040886,23.72111877,26.28239224,28.97778834,31.0809839,32.62222989,11.73850703,12.43623578,10.34752716,7.750034877,5.291045679,2.726197352,1.96136275,2.739259045,4.133431905,6.530125059,8.730383791,10.7094395,17.00244271,-0.130465796,877,652,36,45,47,33,42,56,43,47,38,43,45,43,16.29999924,13.39999962,13.80000019,12.39999962,9.699999809,7.300000191,4.800000191,4.199999809,4.900000095,6.199999809,8.300000191,10.30000019,12.30000019,29.79999924,29.79999924,27.60000038,24,21.10000038,17.60000038,17.60000038,18.39999962,21,23,26.10000038,28.39999962,200,107,110,99,82,68,81,85,102,130,135,194,1398.099976,2350,43,0,33.7,11.8,0.5,20.4
-33.96563,24.26278,8/27/2014,Kareedouw_1,2071,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.29999924,780,0.018404908,5,136,-1.399999976,38.20000076,620,22.25,0.55,1.05,8,0.65,199918.1998,855.700116,22.91765032,11.0486536,86.1,6.631615996,123,66.57460918,60.1755434,72.36975861,64.87399549,60.23281279,60.09603815,61.44959545,86.65747943,66.10355272,78.46736727,88.68529501,79.14269476,26.46914988,27.42835797,25.91069783,23.99487125,21.81684547,19.45260726,19.10903994,19.46260431,20.74195724,21.8999638,23.3958434,23.3958434,15.10993743,15.61535411,14.23990684,12.09351471,9.618885729,7.267915991,6.428139422,7.205958419,8.692091412,10.64159722,12.24218607,13.70173062,30.4040792,31.39943912,30.39650536,28.71602313,26.4072601,23.52227243,23.18925312,24.5331752,25.46911558,27.16038736,27.987679,29.31515943,12.33938937,13.13932817,11.34048768,9.105750411,6.796603339,4.459512942,3.661594949,4.41654157,5.885552924,7.694920976,9.497021689,11.08283983,16.98298666,-0.054451029,620,780,43,68,60,48,45,56,53,50,53,51,65,60,16.29999924,14.39999962,15,13.80000019,11.39999962,8.899999619,6.800000191,6.199999809,6.800000191,8.300000191,9.899999619,11.60000038,13.10000038,25.70000076,26.5,25,23.20000076,21,18.70000076,18.39999962,18.70000076,20,20.89999962,22.70000076,24.39999962,222,165,154,112,82,75,79,87,114,170,166,207,1639,2311.699951,-1,0.018404908,92.4,38,9.1,20.2
-33.96794,21.2198,6-Aug-11,Garcia_Pass_2,PR_2019,NA,N,bouldery,sandstone,2019,29.112,27.454,low,PR_2019,2019,NA,Sand,4.3,NA,NA,16,3,50,0.12,0.13,2.7,0.61,NA,NA,NA,NA,NA,3.51,6,4.4,89.6,Sa,3.35,3.57,76.04,17.04,3.55,17,545,0.002309469,5,91,-2,42.29999924,573,25.5,1.1,2.15,6.65,2.65,199592.1283,755.8304932,24.41643791,10.1301898,75.2,6.562708926,169.85,57.0880496,59.19161282,77.44589481,67.59296274,61.94745817,42.44909439,48.48183665,61.37776165,44.67785435,74.13826046,82.40807414,72.34060302,30.21430759,30.3824927,28.22238933,24.78428237,22.25600539,18.45921803,18.48099762,19.27687465,21.5433889,23.94450336,26.54033735,26.54033735,14.66922674,15.19490083,13.59782065,11.05439504,8.71334966,5.825820525,5.136528386,5.776909153,7.286906322,9.872628901,11.5825892,13.57153326,33.87879906,34.46956084,32.74072822,29.36106364,26.63141102,22.21686172,22.41995398,23.90803634,26.37039873,28.98783403,31.16205878,32.6942908,12.06563885,12.86098003,10.74335459,8.123289953,5.852357251,3.133473151,2.46146931,3.205616433,4.523916531,6.913653197,9.037669645,11.11701251,17.27452133,-0.128261201,573,545,29,39,39,27,35,47,37,40,31,34,38,37,17,14.19999981,14.69999981,13.30000019,10.5,8.199999809,5.599999905,5,5.599999905,7,9.100000381,11.19999981,13.19999981,30.20000076,30.20000076,28.10000038,24.5,21.89999962,18.29999924,18.29999924,19,21.5,23.39999962,26.5,28.70000076,268,187,151,127,89,71,73,91,118,175,190,256,1799.900024,2576.600098,22,0.002309469,33.7,11.8,0.5,20.4
-33.98198,24.25067,8/27/2014,Kareedouw_2,2072,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.10000038,813,0.033773862,6,141,0.200000003,39.29999924,304,21.4,0.3,1,8.9,0.35,200065.8972,918.0531372,22.90682039,11.45273609,90.45,6.929847598,122.05,71.45580425,63.73087902,75.61975117,69.38029442,64.19591093,66.58988199,67.75423746,93.52513065,71.13737173,85.0001585,93.46456757,84.338381,26.4952013,27.33432017,25.8060041,23.96541998,21.89879788,19.60991923,19.1833707,19.52520593,20.64514054,21.87565072,23.32622274,23.32622274,15.40575838,15.92225334,14.52466716,12.44736581,10.1915618,7.842179537,7.015469392,7.760757897,9.107731846,10.96690766,12.49964099,14.00965473,30.41992798,31.30456093,30.28586276,28.68852435,26.5040492,23.68998469,23.27460888,24.60071431,25.36901384,27.13687335,27.90885607,29.19185522,12.63275716,13.43969465,11.62463386,9.458074869,7.362987941,5.020643098,4.240935571,4.962274163,6.292153903,8.014798832,9.750988892,11.38492948,17.1796359,-0.045273736,304,813,45,71,60,50,46,57,55,53,57,55,68,64,17.10000038,15.19999981,15.69999981,14.5,12.30000019,10.10000038,8.100000381,7.5,8,9.300000191,10.69999981,12.39999962,13.89999962,26.39999962,27.10000038,25.5,23.70000076,21.60000038,19.39999962,19,19.39999962,20.5,21.20000076,23,24.79999924,219,161,147,113,86,78,81,90,116,171,163,201,1630.400024,2570.800049,-1,0.033773862,92.4,38,9.1,20.2
-33.98607,20.72102,19-Jul-12,Tradouws_Pass,2057,NA,W,pebbly,sandstone,NA,24.241,20.882,low,PR_2057,2057,26664,Loam,4.3,4390,1.52,15,3,89,0.11,0.23,2.03,0.65,0.07,0.3,5.2,0.19,55.57,2.19,15,20,NA,SaLm,2.45,4.99,44.74,14.3,4.54,16.60000038,760,0.032258065,9,126,-3,41,396,22.8,1.2,1.85,9.25,2.85,199709.7294,946.9647919,24.40188131,10.44200525,83.9,7.821349573,169.6,62.60387611,66.2640398,81.31754856,97.28953123,71.86813583,61.49112129,65.52474585,84.67806921,60.08036757,105.3763291,98.75607328,86.29492202,29.51791239,29.55177593,28.09173351,25.25767528,22.15363344,19.33024438,18.65777302,19.43249544,21.66331249,24.26890871,26.20991018,26.20991018,15.13294697,15.55232901,14.14634244,11.49768549,8.786282301,6.220593611,5.220895025,5.700789279,7.709674067,10.11767022,12.09433052,13.9200672,33.3448029,33.61554575,32.53502348,29.82463079,26.54519373,23.05773936,22.60267708,24.02036365,26.47719097,29.24806579,30.88699664,32.49362983,12.44547228,13.19348823,11.25522381,8.522039018,5.842851516,3.410954462,2.422390815,3.050012384,4.89940146,7.119448049,9.471329989,11.43350713,17.42275401,-0.063386066,396,760,37,61,53,38,51,60,57,54,48,49,60,52,16.60000038,13.80000019,14.30000019,13,10.10000038,7.300000191,5,4.199999809,4.800000191,6.599999905,8.600000381,10.89999962,12.69999981,29.20000076,29.20000076,27.70000076,24.60000038,21.5,18.70000076,18.10000038,19.10000038,21.5,23.5,25.89999962,28,274,201,162,125,87,68,69,89,116,171,194,256,1818.199951,2431.399902,39,0.032258065,71,28.6,4.9,23.3
